datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-06-01,Fahrrad & Outdoor,Sport & Outdoor,steigend ↑,19.6,31.1,59.6,"Decathlon, Amazon, Fahrrad.de, Bergfreunde","Fahrrad kaufen, E-Bike, Fahrradreparatur, Camping, Wanderschuhe"
2026-06-01,Heimwerken & Garten,Heim & Garten,fallend ↓,38.0,-5.5,48.0,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-06-01,Gesundheit & Fitness,Gesundheit,stabil →,26.2,-1.1,36.2,"Myprotein, Amazon, SportScheck, Gymondo","Fitnessstudio, Protein kaufen, Laufschuhe, Yoga, Heimtrainer"
2026-06-01,Familie & Kinder,Familie,fallend ↓,27.6,-8.9,27.6,"Amazon, myToys, baby-walz, Jako-o","Kinderfahrrad, Spielzeug kaufen, Kinderwagen, Schulranzen, Babyausstattung"
2026-06-01,Mode & Lifestyle,Mode,fallend ↓,21.8,-8.4,21.8,"Zalando, AboutYou, Amazon, Otto","Winterjacke kaufen, Sneaker, Kleidung online, Handtasche, Schmuck"
