datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-05-15,Heimwerken & Garten,Heim & Garten,steigend ↑,38.6,10.7,79.3,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-05-15,Fahrrad & Outdoor,Sport & Outdoor,steigend ↑,16.3,12.0,48.3,"Decathlon, Amazon, Fahrrad.de, Bergfreunde","Fahrrad kaufen, E-Bike, Fahrradreparatur, Camping, Wanderschuhe"
2026-05-15,Gesundheit & Fitness,Gesundheit,stabil →,27.1,1.3,38.4,"Myprotein, Amazon, SportScheck, Gymondo","Fitnessstudio, Protein kaufen, Laufschuhe, Yoga, Heimtrainer"
2026-05-15,Elektronik & Technik,Elektronik,fallend ↓,24.6,-10.5,24.6,"MediaMarkt, Amazon, Alternate, Notebooksbilliger","Smartphone kaufen, Laptop günstig, Fernseher, Kopfhörer, Tablet"
