datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-06-28,Heimwerken & Garten,Heim & Garten,fallend ↓,26.0,-29.0,26.0,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-06-28,Elektronik & Technik,Elektronik,fallend ↓,24.7,-8.0,24.7,"MediaMarkt, Amazon, Alternate, Notebooksbilliger","Smartphone kaufen, Laptop günstig, Fernseher, Kopfhörer, Tablet"
2026-06-28,Familie & Kinder,Familie,fallend ↓,22.6,-18.4,22.6,"Amazon, myToys, baby-walz, Jako-o","Kinderfahrrad, Spielzeug kaufen, Kinderwagen, Schulranzen, Babyausstattung"
2026-06-28,Gesundheit & Fitness,Gesundheit,fallend ↓,20.8,-22.1,20.8,"Myprotein, Amazon, SportScheck, Gymondo","Fitnessstudio, Protein kaufen, Laufschuhe, Yoga, Heimtrainer"
2026-06-28,Mode & Lifestyle,Mode,fallend ↓,15.6,-27.4,15.6,"Zalando, AboutYou, Amazon, Otto","Winterjacke kaufen, Sneaker, Kleidung online, Handtasche, Schmuck"
2026-06-28,Fahrrad & Outdoor,Sport & Outdoor,fallend ↓,15.0,-21.4,15.0,"Decathlon, Amazon, Fahrrad.de, Bergfreunde","Fahrrad kaufen, E-Bike, Fahrradreparatur, Camping, Wanderschuhe"
