datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-09-05,Heimwerken & Garten,Heim & Garten,fallend ↓,18.6,-18.1,18.6,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-09-05,Fahrrad & Outdoor,Sport & Outdoor,fallend ↓,17.4,-22.9,17.4,"Decathlon, Amazon, Fahrrad.de, Bergfreunde","Fahrrad kaufen, E-Bike, Fahrradreparatur, Camping, Wanderschuhe"
