datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-05-17,Fahrrad & Outdoor,Sport & Outdoor,steigend ↑,17.7,17.2,54.9,"Decathlon, Amazon, Fahrrad.de, Bergfreunde","Fahrrad kaufen, E-Bike, Fahrradreparatur, Camping, Wanderschuhe"
2026-05-17,Heimwerken & Garten,Heim & Garten,fallend ↓,36.2,-6.1,46.2,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-05-17,Gesundheit & Fitness,Gesundheit,stabil →,27.3,2.6,39.9,"Myprotein, Amazon, SportScheck, Gymondo","Fitnessstudio, Protein kaufen, Laufschuhe, Yoga, Heimtrainer"
2026-05-17,Mode & Lifestyle,Mode,stabil →,23.6,-2.3,33.6,"Zalando, AboutYou, Amazon, Otto","Winterjacke kaufen, Sneaker, Kleidung online, Handtasche, Schmuck"
2026-05-17,Familie & Kinder,Familie,fallend ↓,27.8,-7.9,27.8,"Amazon, myToys, baby-walz, Jako-o","Kinderfahrrad, Spielzeug kaufen, Kinderwagen, Schulranzen, Babyausstattung"
2026-05-17,Elektronik & Technik,Elektronik,fallend ↓,23.7,-8.8,23.7,"MediaMarkt, Amazon, Alternate, Notebooksbilliger","Smartphone kaufen, Laptop günstig, Fernseher, Kopfhörer, Tablet"
