datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-06-08,Fahrrad & Outdoor,Sport & Outdoor,steigend ↑,19.1,23.2,59.1,"Decathlon, Amazon, Fahrrad.de, Bergfreunde","Fahrrad kaufen, E-Bike, Fahrradreparatur, Camping, Wanderschuhe"
2026-06-08,Heimwerken & Garten,Heim & Garten,fallend ↓,36.0,-6.3,46.0,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-06-08,Familie & Kinder,Familie,stabil →,27.8,-4.5,37.8,"Amazon, myToys, baby-walz, Jako-o","Kinderfahrrad, Spielzeug kaufen, Kinderwagen, Schulranzen, Babyausstattung"
2026-06-08,Elektronik & Technik,Elektronik,stabil →,25.4,0.8,36.2,"MediaMarkt, Amazon, Alternate, Notebooksbilliger","Smartphone kaufen, Laptop günstig, Fernseher, Kopfhörer, Tablet"
2026-06-08,Gesundheit & Fitness,Gesundheit,fallend ↓,25.4,-6.6,25.4,"Myprotein, Amazon, SportScheck, Gymondo","Fitnessstudio, Protein kaufen, Laufschuhe, Yoga, Heimtrainer"
2026-06-08,Mode & Lifestyle,Mode,fallend ↓,22.7,-8.5,22.7,"Zalando, AboutYou, Amazon, Otto","Winterjacke kaufen, Sneaker, Kleidung online, Handtasche, Schmuck"
