datum,gruppe,kategorie,trend,aktueller_wert,veraenderung_%,affiliate_score,empfohlene_partner,keywords
2026-06-02,Heimwerken & Garten,Heim & Garten,fallend ↓,37.1,-6.8,47.1,"OBI, Hornbach, Amazon, Bauhaus","Rasenmäher, Werkzeug kaufen, Gartenmöbel, Bohrmaschine, Gartenhaus"
2026-06-02,Elektronik & Technik,Elektronik,stabil →,25.9,1.4,37.3,"MediaMarkt, Amazon, Alternate, Notebooksbilliger","Smartphone kaufen, Laptop günstig, Fernseher, Kopfhörer, Tablet"
2026-06-02,Gesundheit & Fitness,Gesundheit,stabil →,26.2,-1.1,36.2,"Myprotein, Amazon, SportScheck, Gymondo","Fitnessstudio, Protein kaufen, Laufschuhe, Yoga, Heimtrainer"
2026-06-02,Mode & Lifestyle,Mode,fallend ↓,21.7,-9.2,21.7,"Zalando, AboutYou, Amazon, Otto","Winterjacke kaufen, Sneaker, Kleidung online, Handtasche, Schmuck"
